source,target,rel,cone
3356,22262,-1,1
3356,23209,-1,1
3356,23018,-1,1
3356,21573,-1,1
3356,21594,-1,1
3356,21529,-1,1
3356,21519,-1,1
3356,22053,-1,1
3356,22064,-1,1
3356,22098,-1,1
3356,22115,-1,1
3356,21908,-1,1
3356,21985,-1,1
3356,14002,-1,1
3356,14049,-1,1
3356,13716,-1,1
3356,14110,-1,1
3356,14566,-1,1
3356,14672,-1,1
3356,14313,-1,1
3356,12222,-1,1
3356,12142,-1,1
3356,13476,-1,1
3356,13115,-1,1
3356,13150,-1,1
3356,16807,-1,1
3356,17003,-1,1
3356,17009,-1,1
3356,17248,-1,1
3356,17105,-1,1
3356,16507,-1,1
3356,16401,-1,1
3356,16492,-1,1
3356,15343,-1,1
3356,15517,-1,1
3257,328575,-1,1
3257,328670,-1,1
3257,328529,-1,1
3257,328544,-1,1
3257,393241,-1,1
3257,328915,-1,1
3257,328963,-1,1
3257,328974,-1,1
3257,328356,-1,1
3257,210211,-1,1
3257,210742,-1,1
3257,212035,-1,1
3257,328242,-1,1
3257,327880,-1,1
3257,327943,-1,1
3257,327991,-1,1
3257,394381,-1,1
3257,398712,-1,1
3257,395308,-1,1
3257,395487,-1,1
3257,395598,-1,1
3320,60175,-1,1
3320,197267,-1,1
3320,51527,-1,1
3320,57317,-1,1
3320,204138,-1,1
3320,199421,-1,1
3320,201543,-1,1
3320,29105,-1,1
3320,30915,-1,1
3320,32590,-1,1
3320,24766,-1,1
3320,44819,-1,1
3320,47706,-1,1
3320,42464,-1,1
3320,34247,-1,1
3320,206549,-1,1
268997,6939,0,1
271842,7195,0,1
272195,7195,0,1
2914,6859,-1,1
2914,6895,-1,1
2914,7538,-1,1
2914,2635,-1,1
2914,63981,-1,1
2914,134842,-1,1
2914,137263,-1,1
2914,48305,-1,1
2914,49182,-1,1
2914,46163,-1,1
2914,55819,-1,1
2914,396528,-1,1
2914,398202,-1,1
2914,394545,-1,1
2914,394855,-1,1
2914,395403,-1,1
2914,395412,-1,1
2914,23028,-1,1
2914,22053,-1,1
2914,20679,-1,1
2914,13150,-1,1
2914,12355,-1,1
2914,33409,-1,1
2914,34066,-1,1
2914,34756,-1,1
2914,30931,-1,1
2914,31273,-1,1
2914,31673,-1,1
2914,32590,-1,1
2914,30377,-1,1
2635,16735,0,1
2635,52320,0,1
2635,3216,0,1
9498,5392,0,1
9498,12222,-1,1
9498,13150,-1,1
9498,45154,-1,1
9498,45518,-1,1
9498,38191,-1,1
9498,45801,-1,1
9498,46068,-1,1
9498,46163,-1,1
9498,28723,-1,1
9498,32590,-1,1
9498,37342,-1,1
9498,56093,-1,1
10011,6939,0,1
9498,134252,-1,1
9498,133280,-1,1
9498,133491,-1,1
9498,134911,-1,1
9498,135086,-1,1
9498,135263,-1,1
9498,134302,-1,1
9498,134907,-1,1
9498,132711,-1,1
9498,133228,-1,1
9498,132028,-1,1
9498,132152,-1,1
9498,141553,-1,1
9498,140173,-1,1
9498,147255,-1,1
9498,136437,-1,1
9498,136713,-1,1
9498,136287,-1,1
9498,138762,-1,1
9498,138278,-1,1
9498,137129,-1,1
9498,138222,-1,1
9498,138277,-1,1
207500,6939,0,1
8453,6939,0,1
211609,6939,0,1
209138,6939,0,1
210083,3216,0,1
210083,52320,0,1
12956,15107,-1,1
12956,32590,-1,1
12956,263763,-1,1
204923,6939,0,1
13250,6939,0,1
13150,3216,0,1
13150,16735,0,1
203835,6939,0,1
13150,52320,0,1
12102,6939,0,1
11798,6939,0,1
12355,52320,0,1
12355,3216,0,1
12305,6939,0,1
10996,6939,0,1
205668,52320,0,1
205668,3216,0,1
12389,49587,-1,1
12389,48938,-1,1
12389,51932,-1,1
12389,43676,-1,1
12389,44128,-1,1
12389,44149,-1,1
12389,44345,-1,1
12389,43132,-1,1
12389,43235,-1,1
12389,48225,-1,1
12389,44734,-1,1
12389,47677,-1,1
12389,42559,-1,1
12389,52060,-1,1
12389,64409,-1,1
12389,196742,-1,1
12389,197153,-1,1
12389,200095,-1,1
12389,202202,-1,1
12389,198415,-1,1
12389,57038,-1,1
12389,56542,-1,1
12389,56699,-1,1
12389,57629,-1,1
12389,202806,-1,1
12389,2635,0,1
12389,35022,-1,1
12389,35469,-1,1
12389,34246,-1,1
12389,34580,-1,1
12389,32590,0,1
12389,41616,-1,1
12389,41975,-1,1
12389,39434,-1,1
12389,39740,-1,1
12389,21166,-1,1
12389,15759,-1,1
12389,30853,-1,1
12389,25436,-1,1
12389,206649,-1,1
12389,208177,-1,1
12389,208803,-1,1
12389,205638,-1,1
12389,205711,-1,1
12389,206011,-1,1
12389,211609,-1,1
205916,31133,0,1
205916,6939,0,1
213050,52320,0,1
213050,3216,0,1
213050,6939,0,1
6939,61792,0,2
6939,33725,-1,2
6939,64260,-1,2
6939,33606,0,2
6939,32338,-1,2
6939,48519,0,2
6939,50989,0,2
6939,32391,-1,2
6939,61784,0,2
12315,6939,0,2
6939,62390,-1,2
6939,62371,-1,2
6939,48220,0,2
6939,63949,0,2
6939,48484,0,2
16735,14201,-1,2
6939,63296,-1,2
132203,3216,0,2
6939,138699,0,2
132203,3257,0,2
6939,30612,-1,2
132203,1273,0,2
132203,1239,0,2
132203,7195,0,2
6939,29104,0,2
6939,50030,0,2
6939,140405,-1,2
6939,50083,0,2
6939,28999,-1,2
6939,29848,0,2
132203,4637,0,2
6939,29979,-1,2
6939,138968,0,2
6939,29953,-1,2
132203,6939,0,2
6939,29413,0,2
132203,6461,0,2
6939,29446,0,2
132203,5511,0,2
6939,50794,0,2
6939,50782,0,2
6939,49079,0,2
6939,31617,0,2
6939,30827,0,2
25371,6939,0,2
46432,52320,0,2
6939,133959,-1,2
6939,55216,-1,2
12389,12685,-1,2
12389,47955,-1,2
12389,47541,-1,2
12389,47531,-1,2
6939,55482,-1,2
6939,54327,-1,2
6939,42656,0,2
6939,39526,0,2
12389,42728,-1,2
6939,42668,0,2
12389,13238,0,2
12389,50187,-1,2
6939,57073,0,2
12389,42514,-1,2
12389,12380,-1,2
12389,48188,-1,2
6939,38611,0,2
6939,43708,0,2
6939,56381,0,2
6939,56443,0,2
6939,40841,-1,2
12389,34042,-1,2
6939,53222,0,2
6939,42303,0,2
6939,52978,0,2
6939,41695,0,2
6939,41678,-1,2
6939,41710,0,2
29605,6939,0,2
17685,3216,0,2
6939,52937,0,2
17685,3257,0,2
12389,16094,-1,2
12389,39853,-1,2
12389,39293,-1,2
44334,6939,0,2
12389,41938,-1,2
6939,53848,-1,2
12389,20698,-1,2
6939,39964,-1,2
6939,53405,-1,2
327791,3257,0,2
12389,51495,-1,2
6939,35071,-1,2
17958,6939,0,2
12389,207133,-1,2
6939,35640,0,2
12389,208677,-1,2
6939,46432,-1,2
6939,60917,0,2
262504,6939,0,2
12389,205063,-1,2
12389,204720,-1,2
6939,46454,-1,2
16735,61834,-1,2
16735,28219,-1,2
6939,34409,0,2
6939,47541,0,2
6939,47531,0,2
16735,46432,0,2
16735,52545,-1,2
327849,3257,0,2
6939,57877,0,2
6939,44712,0,2
6939,37356,0,2
12389,8629,-1,2
12389,57753,-1,2
12389,57073,-1,2
16735,270979,-1,2
6939,58075,0,2
6939,52544,0,2
6939,52545,0,2
16735,269267,-1,2
6939,37628,0,2
327767,6939,0,2
6939,57456,-1,2
327767,3257,0,2
12389,8920,-1,2
6939,60111,0,2
16735,264119,-1,2
16735,264207,-1,2
12389,5605,0,2
16735,262869,-1,2
16735,263675,-1,2
12389,200513,-1,2
6939,60350,0,2
6939,45411,0,2
16735,268490,-1,2
16735,266034,-1,2
12389,196949,-1,2
6939,59622,0,2
12389,63949,0,2
6939,59238,0,2
12389,62135,-1,2
6939,36687,-1,2
3216,34709,-1,2
3216,30960,-1,2
3216,47541,0,2
3216,44401,-1,2
3216,48485,-1,2
3216,47955,-1,2
3216,41794,-1,2
3216,43882,-1,2
3216,43687,-1,2
3216,43299,-1,2
3216,8629,-1,2
3216,16082,0,2
3216,196949,-1,2
3216,204720,-1,2
3216,50187,-1,2
3216,57843,-1,2
3216,57753,-1,2
3216,57073,-1,2
3216,57018,-1,2
31133,203507,0,2
6939,1301,0,2
31133,203395,-1,2
31133,63949,0,2
270682,6939,0,2
270682,7195,0,2
31133,60350,0,2
6939,2515,0,2
31133,208677,-1,2
31133,207133,0,2
3257,19515,-1,2
3257,19165,-1,2
3257,21245,-1,2
3257,14201,-1,2
6830,203211,0,2
3257,25773,-1,2
3257,22191,-1,2
39823,6939,0,2
263633,6461,0,2
3257,48348,-1,2
3257,49515,-1,2
39526,3216,0,2
3257,43515,-1,2
3257,46454,-1,2
207841,3216,0,2
3257,56381,-1,2
3257,34409,-1,2
3257,34197,-1,2
9601,6939,0,2
3257,29446,-1,2
6830,59622,-1,2
3257,28757,-1,2
3257,39964,-1,2
3257,39526,-1,2
3257,38963,-1,2
3257,40841,-1,2
20559,3216,0,2
20559,52320,0,2
3216,208677,-1,2
3216,212748,-1,2
269715,6939,0,2
55944,3257,0,2
6939,21245,-1,2
6939,21837,-1,2
6939,20539,0,2
6939,20559,0,2
6939,20612,0,2
6939,20698,0,2
6939,22363,-1,2
6939,17210,-1,2
6939,17017,0,2
6939,17685,0,2
6939,17707,0,2
6939,16082,0,2
6939,18092,0,2
6939,18182,0,2
6939,19527,-1,2
6939,18865,-1,2
6939,19165,-1,2
6939,19515,-1,2
6939,28001,0,2
6939,27688,0,2
6939,26370,-1,2
30827,52320,0,2
30827,3216,0,2
6939,28757,-1,2
6939,28216,0,2
6939,24077,0,2
6939,24257,0,2
6939,23535,-1,2
6939,23749,-1,2
6939,26038,0,2
6939,25853,0,2
6939,24904,0,2
6939,25133,-1,2
6939,25150,0,2
31133,42514,-1,2
31133,41794,-1,2
31133,41535,-1,2
41678,1239,0,2
31133,48484,0,2
31133,48416,-1,2
31133,48485,-1,2
31133,48519,0,2
31133,47955,-1,2
31133,47541,-1,2
31133,47531,-1,2
6939,7247,-1,2
2914,132203,-1,2
31133,34709,-1,2
31133,29413,0,2
2914,60142,-1,2
2914,60917,-1,2
2914,62371,-1,2
2914,204720,-1,2
2914,203507,-1,2
41695,52320,0,2
2914,263526,-1,2
6939,8431,0,2
2914,198426,-1,2
6939,8596,0,2
2914,149522,-1,2
31133,35087,-1,2
2914,138699,-1,2
6939,8723,0,2
31133,57073,-1,2
25133,52320,0,2
31133,56627,-1,2
56834,6939,0,2
31133,56443,0,2
31133,58075,0,2
6939,4043,0,2
6939,3851,-1,2
6939,4594,-1,2
31133,57842,-1,2
31133,57753,-1,2
25133,3216,0,2
31133,50083,0,2
2914,9601,-1,2
6939,12826,-1,2
2914,9231,-1,2
6939,13238,0,2
2914,5605,-1,2
2914,15692,-1,2
2914,15450,-1,2
2914,17685,-1,2
2914,17210,-1,2
56443,52320,0,2
6939,12620,-1,2
2914,11653,-1,2
2914,11840,-1,2
263336,52320,0,2
6939,14576,-1,2
63949,1273,0,2
63949,3216,0,2
63949,3257,0,2
263336,6939,0,2
6939,15301,-1,2
63949,52320,0,2
2914,17958,-1,2
2914,41695,-1,2
2914,38735,-1,2
6939,9231,0,2
2914,52545,-1,2
2914,55482,-1,2
31133,20559,0,2
6939,9303,0,2
31133,21245,0,2
31133,22363,0,2
2914,33606,-1,2
2914,18149,-1,2
2914,18092,-1,2
6939,11708,0,2
2914,25773,-1,2
2914,25853,-1,2
2914,30827,-1,2
2914,32391,-1,2
6939,10971,-1,2
52320,16082,0,2
28219,6939,0,2
52320,262928,-1,2
174,394018,-1,2
174,397573,-1,2
174,395774,-1,2
174,263114,-1,2
174,212263,-1,2
174,393670,-1,2
174,327767,-1,2
50128,6939,0,2
174,398149,-1,2
174,398446,-1,2
7195,21245,-1,2
50083,3216,0,2
50083,52320,0,2
7018,46454,-1,2
12956,19527,-1,2
12956,25607,-1,2
12956,27924,-1,2
7018,40703,-1,2
12956,43515,-1,2
12956,132203,-1,2
12956,48348,-1,2
12956,262167,-1,2
12956,264806,-1,2
7018,25993,-1,2
262727,7195,0,2
7018,398143,0,2
52320,271450,-1,2
52320,268527,0,2
28187,7195,0,2
7018,262928,-1,2
7018,394903,-1,2
174,24904,-1,2
174,23535,-1,2
174,22363,-1,2
174,22191,-1,2
7473,138699,-1,2
174,22663,-1,2
7473,132203,-1,2
174,22132,-1,2
174,27005,-1,2
174,19174,-1,2
174,19165,-1,2
174,19527,-1,2
174,17685,-1,2
174,18865,-1,2
174,18624,-1,2
174,21245,-1,2
174,20973,-1,2
174,20926,-1,2
174,21581,-1,2
174,21837,-1,2
174,20257,-1,2
174,20075,-1,2
174,20612,-1,2
174,20559,-1,2
174,34863,-1,2
174,35071,-1,2
174,33606,-1,2
174,29848,-1,2
174,29605,-1,2
174,29953,-1,2
174,30048,-1,2
174,29446,-1,2
174,28757,-1,2
174,28539,-1,2
174,27955,-1,2
174,28999,-1,2
174,32391,-1,2
133959,3257,0,2
174,32338,-1,2
174,30612,-1,2
174,4544,-1,2
174,8553,-1,2
174,7221,-1,2
174,111,-1,2
174,9166,-1,2
174,13750,-1,2
174,16082,-1,2
174,16698,-1,2
202550,6939,0,2
174,17210,-1,2
202550,1239,0,2
174,15301,-1,2
174,11195,-1,2
174,10971,-1,2
174,12315,-1,2
174,138699,-1,2
174,132203,-1,2
203507,52320,0,2
174,63322,-1,2
7195,272043,-1,2
174,63949,-1,2
203536,52320,0,2
174,198426,-1,2
174,198239,-1,2
174,198813,-1,2
174,198781,-1,2
174,149522,-1,2
174,57394,-1,2
174,58075,-1,2
174,55216,-1,2
174,56443,-1,2
174,62390,-1,2
174,62160,-1,2
174,62759,-1,2
174,61194,-1,2
7195,52978,0,2
174,209993,-1,2
174,200797,-1,2
174,199569,0,2
174,203964,-1,2
7195,264133,0,2
174,204805,-1,2
174,203536,-1,2
174,204121,-1,2
174,202087,-1,2
7195,266454,0,2
174,202550,0,2
7195,264806,-1,2
174,39151,-1,2
174,39097,-1,2
174,38963,-1,2
174,36687,-1,2
174,40841,-1,2
174,41695,-1,2
174,41678,-1,2
174,39823,-1,2
174,40564,-1,2
13238,3216,0,2
174,36489,-1,2
174,42303,-1,2
174,50782,-1,2
174,49515,0,2
174,54607,-1,2
174,54327,-1,2
174,54811,-1,2
174,52545,-1,2
174,53980,-1,2
174,53848,-1,2
174,43515,-1,2
174,46454,-1,2
174,47870,-1,2
174,47705,-1,2
174,47680,-1,2
174,48348,-1,2
174,48220,-1,2
174,48519,-1,2
6939,210728,0,2
6939,212263,-1,2
6939,262727,0,2
6939,262842,0,2
6939,262448,0,2
6939,262167,0,2
1273,43515,-1,2
1273,201701,-1,2
1273,19527,-1,2
1273,21245,0,2
6939,209240,-1,2
15989,3257,0,2
6939,207465,-1,2
6939,207568,0,2
6939,208677,0,2
6939,207656,0,2
6939,207841,-1,2
1239,203536,0,2
1239,203507,0,2
1239,201213,0,2
1239,202087,0,2
1239,201701,0,2
6939,264861,0,2
1239,207841,0,2
6939,264510,0,2
1239,210728,0,2
1239,204805,0,2
1239,204732,0,2
6939,264927,0,2
1239,57877,0,2
1239,48519,0,2
6939,267619,0,2
1239,50782,0,2
6939,267363,0,2
1239,50083,0,2
6939,267450,0,2
1239,199434,0,2
1239,198781,0,2
1239,60917,0,2
1239,60350,0,2
1239,63949,0,2
328475,6939,0,2
6939,266205,0,2
6939,263917,0,2
6939,263606,0,2
6939,263535,0,2
328471,3257,0,2
6939,264206,0,2
1239,399589,-1,2
1239,399541,-1,2
1239,212263,0,2
6939,264133,0,2
29413,52320,0,2
1299,57420,-1,2
1299,56834,-1,2
1299,56443,-1,2
1299,57877,-1,2
1299,57843,-1,2
1299,56381,-1,2
1299,55944,-1,2
1299,54829,-1,2
1299,54548,-1,2
29413,1239,0,2
6939,198426,0,2
1299,132203,-1,2
1299,63949,-1,2
6939,198239,0,2
1299,149522,-1,2
1299,60917,-1,2
1299,60350,-1,2
6939,199434,0,2
1299,62390,-1,2
1299,62371,-1,2
6939,198781,-1,2
6939,198935,0,2
1299,47541,-1,2
6939,201213,0,2
1299,42303,-1,2
1299,43667,-1,2
1299,43515,-1,2
1299,42668,-1,2
1299,49515,-1,2
47283,6939,0,2
1299,50187,-1,2
1299,49079,-1,2
12531,31133,0,2
1299,398446,-1,2
1299,398143,-1,2
132203,31133,0,2
12531,6939,0,2
132203,16735,0,2
6939,141114,0,2
1299,202550,-1,2
1299,203507,-1,2
1299,203536,-1,2
1299,205063,-1,2
1299,204805,-1,2
1299,198781,-1,2
1299,199434,-1,2
1299,200636,-1,2
1299,200081,-1,2
6939,197825,0,2
6939,197826,0,2
1299,199635,-1,2
1299,270173,-1,2
1299,395856,-1,2
132203,52320,0,2
1299,207133,-1,2
6939,204720,0,2
6939,204732,0,2
6939,204805,0,2
1299,17685,-1,2
1299,16082,-1,2
1299,15692,-1,2
6939,204889,0,2
1299,5605,-1,2
1299,11653,-1,2
1299,19165,-1,2
6939,202087,0,2
1299,39526,-1,2
1299,41678,-1,2
6939,201701,0,2
6939,201709,0,2
1299,36678,-1,2
1299,30827,-1,2
6939,203954,0,2
6939,203964,-1,2
6939,204121,0,2
6939,203536,0,2
1299,22363,-1,2
1299,19527,-1,2
1299,20612,-1,2
6939,204355,-1,2
6939,203394,0,2
47680,6939,0,2
1299,25773,-1,2
7018,797,-1,2
27688,7195,0,2
7018,7151,-1,2
27747,7195,0,2
328723,6939,0,2
7018,13750,-1,2
204805,3216,0,2
7018,13324,-1,2
7018,18531,-1,2
7018,17062,-1,2
7018,19556,-1,2
28001,52320,0,2
6939,328471,0,2
6939,328578,-1,2
6939,271450,0,2
6939,271181,0,2
1239,10507,-1,2
6939,271492,0,2
6939,394708,-1,2
6939,394144,-1,2
6939,393670,-1,2
6939,268890,0,2
48519,52320,0,2
48519,3216,0,2
48484,52320,0,2
1239,43708,0,2
1239,44712,0,2
6939,268320,0,2
48416,6939,0,2
6939,268502,0,2
1239,41695,0,2
1239,25234,0,2
1239,25133,0,2
1239,18632,-1,2
1239,16082,0,2
6939,271069,0,2
1239,21245,0,2
1239,20559,0,2
1239,30827,0,2
1239,28757,0,2
6939,269422,0,2
6939,269444,0,2
6939,399331,-1,2
6939,399392,-1,2
6939,399541,0,2
6939,398143,-1,2
6939,400506,0,2
6939,396123,-1,2
3257,57877,-1,2
6461,7151,-1,2
6461,3851,-1,2
6461,4544,-1,2
6461,4043,-1,2
3257,57846,-1,2
209631,6939,0,2
6453,132203,-1,2
6453,138699,-1,2
6461,912,-1,2
6453,397518,-1,2
6461,17210,-1,2
138699,3257,0,2
6461,17025,-1,2
6461,16825,-1,2
6461,16082,0,2
6461,20009,-1,2
6461,21837,-1,2
6461,19874,-1,2
6461,19165,-1,2
37356,3257,0,2
6461,11840,-1,2
6461,14280,-1,2
6461,12826,-1,2
6461,13750,-1,2
4637,45166,-1,2
4637,38462,-1,2
4637,24257,-1,2
4637,23749,-1,2
4637,21245,0,2
4637,24545,0,2
4637,63949,0,2
4637,4594,0,2
4637,16082,0,2
4637,204732,0,2
6453,31576,-1,2
197206,3320,0,2
6453,55944,-1,2
6453,43515,-1,2
267610,7195,0,2
60111,3216,0,2
6453,19527,-1,2
137576,6939,0,2
3356,398814,-1,2
3356,395592,-1,2
3356,395856,-1,2
58713,6939,0,2
3356,398143,-1,2
3491,25773,-1,2
3491,19527,-1,2
3491,21245,-1,2
3491,38340,-1,2
3491,55944,-1,2
3491,133959,-1,2
3491,132203,-1,2
3491,39151,-1,2
6461,399392,-1,2
6461,399541,-1,2
6461,399589,-1,2
3491,4594,0,2
3356,201213,-1,2
3356,203507,-1,2
3356,262869,-1,2
3356,210728,-1,2
3356,61834,-1,2
3356,62371,-1,2
3356,61934,-1,2
3356,200081,-1,2
3356,199569,-1,2
3356,132203,-1,2
3356,393275,-1,2
3356,271450,-1,2
3356,394903,-1,2
3356,266034,-1,2
3356,263756,-1,2
3356,264207,-1,2
3356,266454,-1,2
3356,267501,-1,2
6461,30048,-1,2
37628,3257,0,2
22363,52320,0,2
22363,3216,0,2
22363,1239,0,2
6461,22363,-1,2
6461,29104,-1,2
6461,25853,-1,2
6461,212263,-1,2
6461,202087,-1,2
6461,63296,-1,2
6461,63346,-1,2
6461,199569,-1,2
3491,198781,-1,2
3491,328578,-1,2
6461,395856,-1,2
3491,138699,-1,2
6461,394018,-1,2
267665,6939,0,2
267665,7195,0,2
6461,40841,-1,2
6461,36489,-1,2
6461,53848,-1,2
6461,47870,-1,2
6461,50075,-1,2
264881,7195,0,2
35071,1239,0,2
35071,3216,0,2
35071,52320,0,2
5605,31133,0,2
5605,52320,0,2
5605,1239,0,2
5605,6939,0,2
5605,3216,0,2
5511,62390,-1,2
34259,6939,0,2
5511,29605,-1,2
5511,8723,-1,2
212567,6939,0,2
212567,1239,0,2
61934,7195,0,2
61934,6939,0,2
34863,52320,0,2
34863,31133,0,2
34863,3216,0,2
34863,6939,0,2
34863,1239,0,2
149522,9498,0,2
149522,3216,0,2
149522,3257,0,2
149522,3356,0,2
149522,6939,0,2
62160,6939,0,2
34042,6939,0,2
60350,3216,0,2
60350,52320,0,2
8596,1239,0,2
8629,6939,0,2
61194,6939,0,2
139597,6939,0,2
23749,3491,0,2
210821,6939,0,2
210728,52320,0,2
3356,60350,-1,2
3356,11402,-1,2
3356,29823,-1,2
3356,29848,-1,2
3356,29413,-1,2
3356,30827,-1,2
3356,30909,-1,2
3320,212567,-1,2
3356,12531,-1,2
9498,134868,-1,2
9231,7473,0,2
9231,3491,0,2
9231,3257,0,2
3320,201213,-1,2
198781,52320,0,2
3356,26759,-1,2
3356,11840,-1,2
9498,135801,-1,2
3356,27955,-1,2
3356,28009,-1,2
3356,27747,-1,2
9498,135422,-1,2
3356,28187,-1,2
3356,28219,-1,2
264000,6461,0,2
9498,207841,0,2
9498,198781,0,2
3356,34863,-1,2
3356,8723,-1,2
3356,8553,-1,2
3356,36678,-1,2
3356,36489,-1,2
268490,6461,0,2
3257,398814,-1,2
9498,141524,-1,2
9498,139035,-1,2
9498,138754,-1,2
9498,136700,-1,2
3356,33606,-1,2
3356,19273,-1,2
9498,37287,-1,2
3356,19174,-1,2
3356,14201,-1,2
3356,14280,-1,2
3356,20075,-1,2
3320,9067,-1,2
9498,14201,-1,2
9498,34440,-1,2
3356,18624,-1,2
3356,18632,-1,2
3356,16082,-1,2
3356,15989,-1,2
3320,56381,-1,2
3356,23422,-1,2
3356,26038,-1,2
3320,57684,-1,2
9498,132203,-1,2
57800,6939,0,2
3356,21581,-1,2
9498,55944,-1,2
57842,6939,0,2
9498,60142,-1,2
9498,63949,-1,2
3356,13750,-1,2
9498,132566,-1,2
198781,3216,0,2
198781,3257,0,2
3356,111,-1,2
3356,53980,-1,2
3356,41678,-1,2
3356,4544,-1,2
6762,43515,-1,2
6762,24904,-1,2
3356,44334,-1,2
3356,40703,-1,2
58473,3257,0,2
58473,6939,0,2
3356,40841,-1,2
6762,47541,-1,2
6762,19527,-1,2
3257,197206,-1,2
3356,52937,-1,2
6762,28539,-1,2
207841,52320,0,2
6762,42656,-1,2
3257,198935,-1,2
6762,27747,-1,2
3356,42656,-1,2
3356,43515,-1,2
6762,27924,-1,2
3356,3851,-1,2
3356,56443,-1,2
3356,2048,-1,2
3356,47541,-1,2
6762,31617,-1,2
3356,39097,-1,2
3356,48484,-1,2
3356,48519,-1,2
3356,47870,-1,2
3356,48220,-1,2
3356,54829,-1,2
21245,52320,0,2
21245,3216,0,2
3356,54607,-1,2
3356,54548,-1,2
3356,50083,-1,2
3257,201213,-1,2
3216,35401,-1,3
7018,7743,-1,3
15510,52320,0,3
394111,52320,0,3
15510,3216,0,3
328870,3257,0,3
394111,16735,0,3
3216,24753,0,3
52320,204281,0,3
9498,18207,-1,3
61287,6939,0,3
7018,206,-1,3
31133,202120,0,3
3216,41704,-1,3
31133,202746,-1,3
3320,24679,-1,3
9498,10111,0,3
28797,6939,0,3
52320,272063,-1,3
41230,52320,0,3
6762,263067,-1,3
41230,6461,0,3
41230,1239,0,3
41230,3216,0,3
7018,26854,-1,3
6762,263311,-1,3
6762,266951,-1,3
6762,265315,-1,3
266951,7195,0,3
266951,6939,0,3
329006,3257,0,3
3216,8774,-1,3
262769,6939,0,3
12956,263311,-1,3
12956,264764,-1,3
174,24753,-1,3
7473,18206,-1,3
3257,24753,-1,3
7473,133210,-1,3
174,22697,-1,3
174,28398,-1,3
7473,7500,0,3
61768,6939,0,3
7473,10122,-1,3
61802,6939,0,3
61802,7195,0,3
133210,9498,0,3
174,16921,-1,3
174,16700,-1,3
133210,3257,0,3
3257,30371,-1,3
9650,3257,0,3
133210,6939,0,3
3257,32798,-1,3
174,15510,-1,3
3257,209311,-1,3
39603,6939,0,3
174,16186,-1,3
174,18616,-1,3
174,21267,-1,3
3257,28398,-1,3
34723,6939,0,3
269396,7195,0,3
174,19693,-1,3
262972,6461,0,3
212027,52320,0,3
174,35612,-1,3
174,39305,-1,3
174,39603,-1,3
265282,6939,0,3
3257,10122,-1,3
3257,8816,-1,3
174,31742,-1,3
174,31863,-1,3
3257,398107,-1,3
6830,7500,0,3
174,34660,-1,3
174,35325,-1,3
174,33164,-1,3
263120,7195,0,3
174,34080,-1,3
174,5377,-1,3
174,8265,-1,3
3257,199250,-1,3
174,11766,-1,3
174,8565,-1,3
174,8816,-1,3
7524,6939,0,3
7524,3216,0,3
3257,196987,-1,3
174,10111,-1,3
174,10122,-1,3
133380,3257,0,3
3257,206576,-1,3
7500,6461,0,3
7500,3216,0,3
7500,3320,0,3
174,12727,-1,3
63270,6939,0,3
5511,10122,-1,3
5511,5377,-1,3
9498,131210,-1,3
7195,27814,0,3
31742,3216,0,3
9498,48070,0,3
51762,6939,0,3
174,396850,-1,3
174,394111,-1,3
5511,329006,-1,3
3216,60347,-1,3
31742,52320,0,3
9498,31742,0,3
9498,38571,-1,3
3216,204281,0,3
174,54579,-1,3
174,54225,-1,3
174,51762,-1,3
174,52389,-1,3
174,60880,0,3
174,60890,-1,3
174,60602,-1,3
174,62352,-1,3
174,56410,-1,3
174,58627,-1,3
202120,52320,0,3
174,44185,-1,3
202120,3216,0,3
174,42695,-1,3
3257,7155,-1,3
3257,7500,-1,3
39305,6939,0,3
212027,1239,0,3
212027,3216,0,3
174,48108,-1,3
174,48070,-1,3
3257,4150,-1,3
7195,264273,0,3
7195,263311,0,3
7195,266423,0,3
174,201178,-1,3
7195,266771,-1,3
174,206576,-1,3
7195,199330,-1,3
174,206509,-1,3
51569,6939,0,3
174,196987,-1,3
174,63270,-1,3
174,64444,-1,3
9498,135782,-1,3
7195,271652,0,3
174,198785,-1,3
7195,269826,-1,3
174,199744,-1,3
174,199659,-1,3
174,199330,-1,3
3356,26225,-1,3
3356,26854,-1,3
6939,133380,-1,3
327952,6939,0,3
3356,28153,-1,3
6939,21232,0,3
6939,21267,0,3
22697,52320,0,3
1299,198710,-1,3
1299,198785,-1,3
6939,18616,-1,3
1299,202746,-1,3
1299,202120,-1,3
3356,24679,-1,3
3356,24753,-1,3
206509,1239,0,3
1299,398107,-1,3
22697,12956,0,3
1299,212027,-1,3
22697,16735,0,3
22697,3216,0,3
22697,3257,0,3
6939,58627,-1,3
6939,60602,0,3
6939,60880,-1,3
16735,263120,-1,3
6939,22697,0,3
6939,58003,0,3
3356,30444,-1,3
18206,6939,0,3
3356,28546,-1,3
6939,63928,-1,3
6939,63370,-1,3
6939,64444,0,3
3356,30371,-1,3
16735,53147,-1,3
16735,16921,-1,3
6939,21928,0,3
1299,16186,-1,3
1299,18616,-1,3
6461,11766,-1,3
1299,16921,-1,3
6939,15510,0,3
1299,28398,-1,3
6939,204281,0,3
1299,19693,-1,3
1299,22697,-1,3
63928,3257,0,3
6939,206509,0,3
1299,5377,-1,3
3356,16921,-1,3
16186,6939,0,3
47747,6939,0,3
